user_id,anomaly_count,anomaly_rate,max_anomaly_score,avg_anomaly_score,recent_anomaly_trend,anomalous_dates,method_used
U0098,0,0.0,2.464135551870271,0.9171312584026153,0.4380685425547149,[],statistical
U0099,3,0.05660377358490566,2.788375355397303,1.252420440076483,0.5812899763694704,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0100,4,0.07547169811320754,3.5,1.3513266888344395,0.5085028986045036,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00')]",statistical
U0101,10,0.18867924528301888,3.035039730450581,1.2012223110253553,0.518951282980579,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0102,7,0.1320754716981132,2.8913823239273055,1.4048888052868955,1.1406850547156924,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00'), Timestamp('2025-07-06 00:00:00')]",statistical
U0103,5,0.09433962264150944,2.8611103616014653,0.9481501012188256,0.5086418420624828,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-19 00:00:00'), Timestamp('2025-06-20 00:00:00')]",statistical
U0104,2,0.03773584905660377,2.768796629557445,1.5039806981971184,0.9228601252091286,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0105,3,0.05660377358490566,2.538886753273164,1.4803043855744795,0.8207826816681235,"[Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-27 00:00:00'), Timestamp('2025-06-28 00:00:00')]",statistical
U0106,4,0.07547169811320754,2.6219222167420284,0.9319314026183888,0.46611950519858264,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0107,7,0.1320754716981132,2.972092416687835,1.3361082191917637,0.7171371656006363,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-20 00:00:00'), Timestamp('2025-06-21 00:00:00')]",statistical
U0108,6,0.11320754716981132,2.7643078269764234,1.319981893365945,0.7015642729088204,"[Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0109,9,0.16981132075471697,2.5822545751898094,1.1016774258143662,0.4590674800337438,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0110,4,0.07547169811320754,2.6321741241137633,1.3949543595896967,0.9897083057916103,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0111,5,0.09433962264150944,2.545958539790847,1.319494961415654,0.657595949221429,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0112,3,0.05660377358490566,3.0431350170025837,1.4633679525819254,0.725774738602423,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-19 00:00:00')]",statistical
U0113,0,0.0,2.472930370104386,1.0455116759048306,0.5944300934137098,[],statistical
U0114,3,0.05660377358490566,2.9116783499207344,1.3167297827371616,0.8321978351982737,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
U0115,5,0.09433962264150944,2.6061921827131993,1.331064007454149,0.8114992705758917,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0116,2,0.03773584905660377,2.749976761381641,1.456944827746889,0.6395294793910794,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0117,6,0.11320754716981132,2.544001969874881,0.9336860021375111,0.45226701686664567,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0118,3,0.05660377358490566,2.9696663470328186,0.9644996270456989,0.5279406839169455,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0119,6,0.11320754716981132,3.5,1.1787635115196524,0.4762611426978466,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0120,6,0.11320754716981132,2.544001969874881,1.4555232801916311,0.7784989441615231,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0121,6,0.11320754716981132,2.541014694871638,1.3623983156780244,0.8010470009839505,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0122,3,0.05660377358490566,2.773972602739726,1.3545867953201072,0.7789764929497427,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0123,8,0.1509433962264151,3.066931111385392,1.2628601624947127,0.6106107190088562,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-20 00:00:00'), Timestamp('2025-06-21 00:00:00'), Timestamp('2025-06-22 00:00:00'), Timestamp('2025-06-28 00:00:00'), Timestamp('2025-06-29 00:00:00')]",statistical
U0124,3,0.05660377358490566,2.9189156725863503,1.2354002420064838,0.6085035929821707,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-20 00:00:00')]",statistical
U0125,1,0.018867924528301886,2.9384123802478808,1.0472707962310768,0.5223844231551789,[Timestamp('2025-06-08 00:00:00')],statistical
U0126,5,0.09433962264150944,2.5964539344474926,1.4066127854382282,0.8036114663763018,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0127,6,0.11320754716981132,4.499212706658475,1.1076975568524028,0.4504358235309723,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00')]",statistical
U0128,9,0.16981132075471697,2.798809270624444,1.2007972629070227,0.48195285329141424,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0129,5,0.09433962264150944,3.5,1.3559184957012385,0.6161982121487145,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0130,5,0.09433962264150944,2.9163041513878367,1.247472489555161,0.5529453667842209,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-17 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
U0131,6,0.11320754716981132,2.511415584483434,0.9211348195598938,0.4464738816859439,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0132,2,0.03773584905660377,2.787870742198872,1.051380074458254,0.4956214652797994,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0133,2,0.03773584905660377,2.580498858549323,1.0227435500019393,0.6016736434183879,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0134,10,0.18867924528301888,3.0268921803041544,1.2833697865418896,0.6156878338884103,"[Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0135,5,0.09433962264150944,2.825685187835384,1.3397015332014874,0.8362345420715241,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0136,4,0.07547169811320754,2.963534162459902,1.0293925275096494,0.6061774423213436,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-22 00:00:00')]",statistical
U0137,2,0.03773584905660377,2.8308530070127054,1.2986575195664873,0.8114992705758917,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0138,2,0.03773584905660377,2.867775781164644,1.2956377365018918,0.6575959492214292,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0139,5,0.09433962264150944,2.6455335806349694,1.036851682525277,0.47031708100177216,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0140,3,0.05660377358490566,2.9116783499207344,0.9828077685678769,0.5176317066525751,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0141,6,0.11320754716981132,2.858107130831176,1.3127056053855812,0.7637528292722967,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0142,3,0.05660377358490566,2.5070116248273226,1.3764468048555152,0.9451734460352712,"[Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00')]",statistical
U0143,2,0.03773584905660377,2.7698864412582433,0.9461582957453785,0.49242425622368763,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0144,1,0.018867924528301886,2.858368046048622,1.4021961293169365,0.9893690216266391,[Timestamp('2025-06-14 00:00:00')],statistical
U0145,3,0.05660377358490566,2.788156556807934,1.3451238921131734,0.6839695689557284,"[Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0146,3,0.05660377358490566,3.023260963488429,1.3668494528589008,0.6299993847665261,"[Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0147,4,0.07547169811320754,2.671140635093293,1.0479755436001068,0.4748694462388076,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0148,4,0.07547169811320754,2.7126158747085687,0.9422629507401955,0.4822428221704121,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0149,4,0.07547169811320754,2.791378040293127,0.9558248657661793,0.4962449849410004,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0150,5,0.09433962264150944,2.7501826890501517,1.387278453410009,0.5828742046733161,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0151,5,0.09433962264150944,2.5862068965517246,0.9326076559013667,0.4597701149425289,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0152,3,0.05660377358490566,3.0278839961362,1.154944752993983,0.5382904882019909,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
U0153,3,0.05660377358490566,2.694735437692739,0.9337386749932843,0.47906407781204235,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0154,5,0.09433962264150944,2.645533580634969,1.0453551436462654,0.4703170810017722,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0155,1,0.018867924528301886,2.994166717671691,0.9742758774600109,0.5322963053638559,[Timestamp('2025-06-11 00:00:00')],statistical
U0156,8,0.1509433962264151,3.174055271363692,1.3156208347628549,0.6642366026248211,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0157,7,0.1320754716981132,2.6868664531193946,1.386292125604144,0.7536891516255934,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-25 00:00:00'), Timestamp('2025-06-26 00:00:00'), Timestamp('2025-06-27 00:00:00')]",statistical
U0158,4,0.07547169811320754,2.9728023612931858,1.2211473954071084,0.5569809903021155,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0159,3,0.05660377358490566,2.778618298241979,1.049546990293541,0.4939765863541296,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0160,1,0.018867924528301886,2.6175754831862643,1.2073691216285494,0.6468277268900494,[Timestamp('2025-06-17 00:00:00')],statistical
U0161,3,0.05660377358490566,2.7855705534753787,1.3676163638232366,0.9677993564505375,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0162,5,0.09433962264150944,2.5440019698748806,1.4402921950619787,1.0231066812675051,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0163,1,0.018867924528301886,3.1230050826949083,1.3657940565565534,0.8221335496758131,[Timestamp('2025-06-09 00:00:00')],statistical
U0164,4,0.07547169811320754,2.931715504935664,1.1140759311113462,0.5211938675441183,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0165,3,0.05660377358490566,2.63208437020323,1.060106252764588,0.5362096592461619,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0166,3,0.05660377358490566,2.7271566272289376,1.2254229841060205,0.6269161244293499,"[Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-22 00:00:00')]",statistical
U0167,3,0.05660377358490566,2.8235511231217134,1.4786088485731117,0.6395294793910794,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0168,5,0.09433962264150944,2.8739671688381345,1.091352911466497,0.5109274966823351,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-19 00:00:00'), Timestamp('2025-06-20 00:00:00')]",statistical
U0169,3,0.05660377358490566,3.1196867263475925,1.3599839073919584,0.6503581449063384,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
U0170,4,0.07547169811320754,3.0054313810917512,1.4274437362102201,1.139148720597358,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0171,3,0.05660377358490566,2.9394167227594536,0.9675007367525494,0.522562972935014,"[Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0172,3,0.05660377358490566,3.004543634836688,1.287664022478809,0.610783918271145,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-17 00:00:00')]",statistical
U0173,4,0.07547169811320754,2.7115618793303695,1.3906358648235726,1.0107696657375376,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0174,1,0.018867924528301886,2.93060901262701,1.0985434330597277,0.5209971578003573,[Timestamp('2025-06-13 00:00:00')],statistical
U0175,11,0.20754716981132076,2.8537445757775224,1.2022609493592515,0.499879870258147,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0176,5,0.09433962264150944,4.499212706658475,1.2538569615696593,0.6303191798976958,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00'), Timestamp('2025-06-24 00:00:00')]",statistical
U0177,8,0.1509433962264151,5.869440444014046,1.1002297736881106,0.4639898966613621,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0178,0,0.0,2.3888888888888893,0.9761212475440314,0.5555555555555555,[],statistical
U0179,3,0.05660377358490566,2.895520661340439,1.4306071262414466,1.1291924768770425,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-22 00:00:00')]",statistical
U0180,3,0.05660377358490566,3.1909276563603726,1.3583637811787497,0.7197337221056579,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
